scan_id,province,city_1,city_2,name
350124,福建省,福州市,闽清县,福建省福州市闽清县
350125,福建省,福州市,永泰县,福建省福州市永泰县
350128,福建省,福州市,平潭县,福建省福州市平潭县
350181,福建省,福州市,福清市,福建省福州市福清市
350182,福建省,福州市,长乐市,福建省福州市长乐市
350200,福建省,厦门市,厦门市,福建省厦门市
350201,福建省,厦门市,市辖区,福建省厦门市市辖区
350202,福建省,厦门市,鼓浪屿区,福建省厦门市鼓浪屿区
350203,福建省,厦门市,思明区,福建省厦门市思明区
350204,福建省,厦门市,开元区,福建省厦门市开元区
350205,福建省,厦门市,杏林区,福建省厦门市杏林区
350206,福建省,厦门市,湖里区,福建省厦门市湖里区
350211,福建省,厦门市,集美区,福建省厦门市集美区
350212,福建省,厦门市,同安区,福建省厦门市同安区
350300,福建省,莆田市,莆田市,福建省莆田市
350301,福建省,莆田市,市辖区,福建省莆田市市辖区
350302,福建省,莆田市,城厢区,福建省莆田市城厢区
350303,福建省,莆田市,涵江区,福建省莆田市涵江区
350304,福建省,莆田市,荔城区,福建省莆田市荔城区
350305,福建省,莆田市,秀屿区,福建省莆田市秀屿区
350322,福建省,莆田市,仙游县,福建省莆田市仙游县
350400,福建省,三明市,三明市,福建省三明市
350401,福建省,三明市,市辖区,福建省三明市市辖区
350402,福建省,三明市,梅列区,福建省三明市梅列区
350403,福建省,三明市,三元区,福建省三明市三元区
350421,福建省,三明市,明溪县,福建省三明市明溪县
350423,福建省,三明市,清流县,福建省三明市清流县
350424,福建省,三明市,宁化县,福建省三明市宁化县
350425,福建省,三明市,大田县,福建省三明市大田县
350426,福建省,三明市,尤溪县,福建省三明市尤溪县
350427,福建省,三明市,沙县,福建省三明市沙县
350428,福建省,三明市,将乐县,福建省三明市将乐县
350429,福建省,三明市,泰宁县,福建省三明市泰宁县
350430,福建省,三明市,建宁县,福建省三明市建宁县
350481,福建省,三明市,永安市,福建省三明市永安市
350500,福建省,泉州市,泉州市,福建省泉州市
350501,福建省,泉州市,市辖区,福建省泉州市市辖区
350502,福建省,泉州市,鲤城区,福建省泉州市鲤城区
350503,福建省,泉州市,丰泽区,福建省泉州市丰泽区
350504,福建省,泉州市,洛江区,福建省泉州市洛江区
350505,福建省,泉州市,泉港区,福建省泉州市泉港区
350521,福建省,泉州市,惠安县,福建省泉州市惠安县
350524,福建省,泉州市,安溪县,福建省泉州市安溪县
350525,福建省,泉州市,永春县,福建省泉州市永春县
350526,福建省,泉州市,德化县,福建省泉州市德化县
350527,福建省,泉州市,金门县,福建省泉州市金门县
350581,福建省,泉州市,石狮市,福建省泉州市石狮市
350582,福建省,泉州市,晋江市,福建省泉州市晋江市
350583,福建省,泉州市,南安市,福建省泉州市南安市
350600,福建省,漳州市,漳州市,福建省漳州市
350601,福建省,漳州市,市辖区,福建省漳州市市辖区
350602,福建省,漳州市,芗城区,福建省漳州市芗城区
350603,福建省,漳州市,龙文区,福建省漳州市龙文区
350622,福建省,漳州市,云霄县,福建省漳州市云霄县
350623,福建省,漳州市,漳浦县,福建省漳州市漳浦县
350624,福建省,漳州市,诏安县,福建省漳州市诏安县
350625,福建省,漳州市,长泰县,福建省漳州市长泰县
350626,福建省,漳州市,东山县,福建省漳州市东山县
350627,福建省,漳州市,南靖县,福建省漳州市南靖县
350628,福建省,漳州市,平和县,福建省漳州市平和县
350629,福建省,漳州市,华安县,福建省漳州市华安县
350681,福建省,漳州市,龙海市,福建省漳州市龙海市
350700,福建省,南平市,南平市,福建省南平市
350701,福建省,南平市,市辖区,福建省南平市市辖区
350702,福建省,南平市,延平区,福建省南平市延平区
350721,福建省,南平市,顺昌县,福建省南平市顺昌县
350722,福建省,南平市,浦城县,福建省南平市浦城县
350723,福建省,南平市,光泽县,福建省南平市光泽县
350724,福建省,南平市,松溪县,福建省南平市松溪县
350725,福建省,南平市,政和县,福建省南平市政和县
350781,福建省,南平市,邵武市,福建省南平市邵武市
350782,福建省,南平市,武夷山市,福建省南平市武夷山市
350783,福建省,南平市,建瓯市,福建省南平市建瓯市
350784,福建省,南平市,建阳市,福建省南平市建阳市
350800,福建省,龙岩市,龙岩市,福建省龙岩市
350801,福建省,龙岩市,市辖区,福建省龙岩市市辖区
350802,福建省,龙岩市,新罗区,福建省龙岩市新罗区
350821,福建省,龙岩市,长汀县,福建省龙岩市长汀县
350822,福建省,龙岩市,永定县,福建省龙岩市永定县
350823,福建省,龙岩市,上杭县,福建省龙岩市上杭县
350824,福建省,龙岩市,武平县,福建省龙岩市武平县
350825,福建省,龙岩市,连城县,福建省龙岩市连城县
350881,福建省,龙岩市,漳平市,福建省龙岩市漳平市
350900,福建省,宁德市,宁德市,福建省宁德市
350901,福建省,宁德市,市辖区,福建省宁德市市辖区
350902,福建省,宁德市,蕉城区,福建省宁德市蕉城区
350921,福建省,宁德市,霞浦县,福建省宁德市霞浦县
350922,福建省,宁德市,古田县,福建省宁德市古田县
350923,福建省,宁德市,屏南县,福建省宁德市屏南县
350924,福建省,宁德市,寿宁县,福建省宁德市寿宁县
350925,福建省,宁德市,周宁县,福建省宁德市周宁县
350926,福建省,宁德市,柘荣县,福建省宁德市柘荣县
350981,福建省,宁德市,福安市,福建省宁德市福安市
350982,福建省,宁德市,福鼎市,福建省宁德市福鼎市
360000,江西省,江西省,江西省,江西省
360100,江西省,南昌市,南昌市,江西省南昌市
360101,江西省,南昌市,市辖区,江西省南昌市市辖区
360102,江西省,南昌市,东湖区,江西省南昌市东湖区
360103,江西省,南昌市,西湖区,江西省南昌市西湖区
360104,江西省,南昌市,青云谱区,江西省南昌市青云谱区
360105,江西省,南昌市,湾里区,江西省南昌市湾里区
360111,江西省,南昌市,青山湖区,江西省南昌市青山湖区
360121,江西省,南昌市,南昌县,江西省南昌市南昌县
360122,江西省,南昌市,新建县,江西省南昌市新建县
360123,江西省,南昌市,安义县,江西省南昌市安义县
360124,江西省,南昌市,进贤县,江西省南昌市进贤县
360200,江西省,景德镇市,景德镇市,江西省景德镇市
360201,江西省,景德镇市,市辖区,江西省景德镇市市辖区
360202,江西省,景德镇市,昌江区,江西省景德镇市昌江区
360203,江西省,景德镇市,珠山区,江西省景德镇市珠山区
360222,江西省,景德镇市,浮梁县,江西省景德镇市浮梁县
360281,江西省,景德镇市,乐平市,江西省景德镇市乐平市
360300,江西省,萍乡市,萍乡市,江西省萍乡市
360301,江西省,萍乡市,市辖区,江西省萍乡市市辖区
360302,江西省,萍乡市,安源区,江西省萍乡市安源区
360313,江西省,萍乡市,湘东区,江西省萍乡市湘东区
360321,江西省,萍乡市,莲花县,江西省萍乡市莲花县
360322,江西省,萍乡市,上栗县,江西省萍乡市上栗县
360323,江西省,萍乡市,芦溪县,江西省萍乡市芦溪县
360400,江西省,九江市,九江市,江西省九江市
360401,江西省,九江市,市辖区,江西省九江市市辖区
360402,江西省,九江市,庐山区,江西省九江市庐山区
360403,江西省,九江市,浔阳区,江西省九江市浔阳区
360421,江西省,九江市,九江县,江西省九江市九江县
360423,江西省,九江市,武宁县,江西省九江市武宁县
360424,江西省,九江市,修水县,江西省九江市修水县
360425,江西省,九江市,永修县,江西省九江市永修县
360426,江西省,九江市,德安县,江西省九江市德安县
360427,江西省,九江市,星子县,江西省九江市星子县
360428,江西省,九江市,都昌县,江西省九江市都昌县
360429,江西省,九江市,湖口县,江西省九江市湖口县
360430,江西省,九江市,彭泽县,江西省九江市彭泽县
360481,江西省,九江市,瑞昌市,江西省九江市瑞昌市
360500,江西省,新余市,新余市,江西省新余市
360501,江西省,新余市,市辖区,江西省新余市市辖区
360502,江西省,新余市,渝水区,江西省新余市渝水区
360521,江西省,新余市,分宜县,江西省新余市分宜县
360600,江西省,鹰潭市,鹰潭市,江西省鹰潭市
360601,江西省,鹰潭市,市辖区,江西省鹰潭市市辖区
360602,江西省,鹰潭市,月湖区,江西省鹰潭市月湖区
360622,江西省,鹰潭市,余江县,江西省鹰潭市余江县
360681,江西省,鹰潭市,贵溪市,江西省鹰潭市贵溪市
360700,江西省,赣州市,赣州市,江西省赣州市
360701,江西省,赣州市,市辖区,江西省赣州市市辖区
360702,江西省,赣州市,章贡区,江西省赣州市章贡区
360721,江西省,赣州市,赣县,江西省赣州市赣县
360722,江西省,赣州市,信丰县,江西省赣州市信丰县
360723,江西省,赣州市,大余县,江西省赣州市大余县
360724,江西省,赣州市,上犹县,江西省赣州市上犹县
360725,江西省,赣州市,崇义县,江西省赣州市崇义县
360726,江西省,赣州市,安远县,江西省赣州市安远县
360727,江西省,赣州市,龙南县,江西省赣州市龙南县
360728,江西省,赣州市,定南县,江西省赣州市定南县
360729,江西省,赣州市,全南县,江西省赣州市全南县
360730,江西省,赣州市,宁都县,江西省赣州市宁都县
360731,江西省,赣州市,于都县,江西省赣州市于都县
360732,江西省,赣州市,兴国县,江西省赣州市兴国县
360733,江西省,赣州市,会昌县,江西省赣州市会昌县
360734,江西省,赣州市,寻乌县,江西省赣州市寻乌县
360735,江西省,赣州市,石城县,江西省赣州市石城县
360781,江西省,赣州市,瑞金市,江西省赣州市瑞金市
360782,江西省,赣州市,南康市,江西省赣州市南康市
360800,江西省,吉安市,吉安市,江西省吉安市
360801,江西省,吉安市,市辖区,江西省吉安市市辖区
360802,江西省,吉安市,吉州区,江西省吉安市吉州区
360803,江西省,吉安市,青原区,江西省吉安市青原区
360821,江西省,吉安市,吉安县,江西省吉安市吉安县
360822,江西省,吉安市,吉水县,江西省吉安市吉水县
360823,江西省,吉安市,峡江县,江西省吉安市峡江县
360824,江西省,吉安市,新干县,江西省吉安市新干县
360825,江西省,吉安市,永丰县,江西省吉安市永丰县
360826,江西省,吉安市,泰和县,江西省吉安市泰和县
360827,江西省,吉安市,遂川县,江西省吉安市遂川县
360828,江西省,吉安市,万安县,江西省吉安市万安县
360829,江西省,吉安市,安福县,江西省吉安市安福县
360830,江西省,吉安市,永新县,江西省吉安市永新县
360881,江西省,吉安市,井冈山市,江西省吉安市井冈山市
360900,江西省,宜春市,宜春市,江西省宜春市
360901,江西省,宜春市,市辖区,江西省宜春市市辖区
360902,江西省,宜春市,袁州区,江西省宜春市袁州区
360921,江西省,宜春市,奉新县,江西省宜春市奉新县
360922,江西省,宜春市,万载县,江西省宜春市万载县
360923,江西省,宜春市,上高县,江西省宜春市上高县
360924,江西省,宜春市,宜丰县,江西省宜春市宜丰县
360925,江西省,宜春市,靖安县,江西省宜春市靖安县
360926,江西省,宜春市,铜鼓县,江西省宜春市铜鼓县
360981,江西省,宜春市,丰城市,江西省宜春市丰城市
360982,江西省,宜春市,樟树市,江西省宜春市樟树市
360983,江西省,宜春市,高安市,江西省宜春市高安市
361000,江西省,抚州市,抚州市,江西省抚州市
361001,江西省,抚州市,市辖区,江西省抚州市市辖区
361002,江西省,抚州市,临川区,江西省抚州市临川区
361021,江西省,抚州市,南城县,江西省抚州市南城县
361022,江西省,抚州市,黎川县,江西省抚州市黎川县
361023,江西省,抚州市,南丰县,江西省抚州市南丰县
361024,江西省,抚州市,崇仁县,江西省抚州市崇仁县
361025,江西省,抚州市,乐安县,江西省抚州市乐安县
361026,江西省,抚州市,宜黄县,江西省抚州市宜黄县
361027,江西省,抚州市,金溪县,江西省抚州市金溪县
361028,江西省,抚州市,资溪县,江西省抚州市资溪县
361029,江西省,抚州市,东乡县,江西省抚州市东乡县
361030,江西省,抚州市,广昌县,江西省抚州市广昌县
361100,江西省,上饶市,上饶市,江西省上饶市
361101,江西省,上饶市,市辖区,江西省上饶市市辖区
361102,江西省,上饶市,信州区,江西省上饶市信州区
361121,江西省,上饶市,上饶县,江西省上饶市上饶县
361122,江西省,上饶市,广丰县,江西省上饶市广丰县
361123,江西省,上饶市,玉山县,江西省上饶市玉山县
361124,江西省,上饶市,铅山县,江西省上饶市铅山县
361125,江西省,上饶市,横峰县,江西省上饶市横峰县
361126,江西省,上饶市,弋阳县,江西省上饶市弋阳县
361127,江西省,上饶市,余干县,江西省上饶市余干县
361128,江西省,上饶市,波阳县,江西省上饶市波阳县
361129,江西省,上饶市,万年县,江西省上饶市万年县
361130,江西省,上饶市,婺源县,江西省上饶市婺源县
361181,江西省,上饶市,德兴市,江西省上饶市德兴市
370000,山东省,山东省,山东省,山东省
370100,山东省,济南市,济南市,山东省济南市
370101,山东省,济南市,市辖区,山东省济南市市辖区
370102,山东省,济南市,历下区,山东省济南市历下区
370103,山东省,济南市,市中区,山东省济南市市中区
370104,山东省,济南市,槐荫区,山东省济南市槐荫区
370105,山东省,济南市,天桥区,山东省济南市天桥区
370112,山东省,济南市,历城区,山东省济南市历城区
370113,山东省,济南市,长清区,山东省济南市长清区
370124,山东省,济南市,平阴县,山东省济南市平阴县
370125,山东省,济南市,济阳县,山东省济南市济阳县
370126,山东省,济南市,商河县,山东省济南市商河县
370181,山东省,济南市,章丘市,山东省济南市章丘市
370200,山东省,青岛市,青岛市,山东省青岛市
370201,山东省,青岛市,市辖区,山东省青岛市市辖区
370202,山东省,青岛市,市南区,山东省青岛市市南区
370203,山东省,青岛市,市北区,山东省青岛市市北区
370205,山东省,青岛市,四方区,山东省青岛市四方区
370211,山东省,青岛市,黄岛区,山东省青岛市黄岛区
370212,山东省,青岛市,崂山区,山东省青岛市崂山区
370213,山东省,青岛市,李沧区,山东省青岛市李沧区
370214,山东省,青岛市,城阳区,山东省青岛市城阳区
370281,山东省,青岛市,胶州市,山东省青岛市胶州市
370282,山东省,青岛市,即墨市,山东省青岛市即墨市
370283,山东省,青岛市,平度市,山东省青岛市平度市
370284,山东省,青岛市,胶南市,山东省青岛市胶南市
370285,山东省,青岛市,莱西市,山东省青岛市莱西市
370300,山东省,淄博市,淄博市,山东省淄博市
370301,山东省,淄博市,市辖区,山东省淄博市市辖区
370302,山东省,淄博市,淄川区,山东省淄博市淄川区
370303,山东省,淄博市,张店区,山东省淄博市张店区
370304,山东省,淄博市,博山区,山东省淄博市博山区
370305,山东省,淄博市,临淄区,山东省淄博市临淄区
370306,山东省,淄博市,周村区,山东省淄博市周村区
370321,山东省,淄博市,桓台县,山东省淄博市桓台县
370322,山东省,淄博市,高青县,山东省淄博市高青县
370323,山东省,淄博市,沂源县,山东省淄博市沂源县
370400,山东省,枣庄市,枣庄市,山东省枣庄市
370401,山东省,枣庄市,市辖区,山东省枣庄市市辖区
370402,山东省,枣庄市,市中区,山东省枣庄市市中区
370403,山东省,枣庄市,薛城区,山东省枣庄市薛城区
370404,山东省,枣庄市,峄城区,山东省枣庄市峄城区
370405,山东省,枣庄市,台儿庄区,山东省枣庄市台儿庄区
370406,山东省,枣庄市,山亭区,山东省枣庄市山亭区
370481,山东省,枣庄市,滕州市,山东省枣庄市滕州市
370500,山东省,东营市,东营市,山东省东营市
370501,山东省,东营市,市辖区,山东省东营市市辖区
370502,山东省,东营市,东营区,山东省东营市东营区
370503,山东省,东营市,河口区,山东省东营市河口区
370521,山东省,东营市,垦利县,山东省东营市垦利县
370522,山东省,东营市,利津县,山东省东营市利津县
370523,山东省,东营市,广饶县,山东省东营市广饶县
370600,山东省,烟台市,烟台市,山东省烟台市
370601,山东省,烟台市,市辖区,山东省烟台市市辖区
370602,山东省,烟台市,芝罘区,山东省烟台市芝罘区
370611,山东省,烟台市,福山区,山东省烟台市福山区
370612,山东省,烟台市,牟平区,山东省烟台市牟平区
370613,山东省,烟台市,莱山区,山东省烟台市莱山区
370634,山东省,烟台市,长岛县,山东省烟台市长岛县
370681,山东省,烟台市,龙口市,山东省烟台市龙口市
370682,山东省,烟台市,莱阳市,山东省烟台市莱阳市
370683,山东省,烟台市,莱州市,山东省烟台市莱州市
370684,山东省,烟台市,蓬莱市,山东省烟台市蓬莱市
370685,山东省,烟台市,招远市,山东省烟台市招远市
370686,山东省,烟台市,栖霞市,山东省烟台市栖霞市
370687,山东省,烟台市,海阳市,山东省烟台市海阳市
370700,山东省,潍坊市,潍坊市,山东省潍坊市
370701,山东省,潍坊市,市辖区,山东省潍坊市市辖区
370702,山东省,潍坊市,潍城区,山东省潍坊市潍城区
370703,山东省,潍坊市,寒亭区,山东省潍坊市寒亭区
370704,山东省,潍坊市,坊子区,山东省潍坊市坊子区
370705,山东省,潍坊市,奎文区,山东省潍坊市奎文区
370724,山东省,潍坊市,临朐县,山东省潍坊市临朐县
370725,山东省,潍坊市,昌乐县,山东省潍坊市昌乐县
370781,山东省,潍坊市,青州市,山东省潍坊市青州市
370782,山东省,潍坊市,诸城市,山东省潍坊市诸城市
370783,山东省,潍坊市,寿光市,山东省潍坊市寿光市
370784,山东省,潍坊市,安丘市,山东省潍坊市安丘市
370785,山东省,潍坊市,高密市,山东省潍坊市高密市
370786,山东省,潍坊市,昌邑市,山东省潍坊市昌邑市
370800,山东省,济宁市,济宁市,山东省济宁市
370801,山东省,济宁市,市辖区,山东省济宁市市辖区
370802,山东省,济宁市,市中区,山东省济宁市市中区
370811,山东省,济宁市,任城区,山东省济宁市任城区
370826,山东省,济宁市,微山县,山东省济宁市微山县
370827,山东省,济宁市,鱼台县,山东省济宁市鱼台县
370828,山东省,济宁市,金乡县,山东省济宁市金乡县
370829,山东省,济宁市,嘉祥县,山东省济宁市嘉祥县
370830,山东省,济宁市,汶上县,山东省济宁市汶上县
370831,山东省,济宁市,泗水县,山东省济宁市泗水县
370832,山东省,济宁市,梁山县,山东省济宁市梁山县
370881,山东省,济宁市,曲阜市,山东省济宁市曲阜市
370882,山东省,济宁市,兖州市,山东省济宁市兖州市
370883,山东省,济宁市,邹城市,山东省济宁市邹城市
370900,山东省,泰安市,泰安市,山东省泰安市
370901,山东省,泰安市,市辖区,山东省泰安市市辖区
370902,山东省,泰安市,泰山区,山东省泰安市泰山区
370903,山东省,泰安市,岱岳区,山东省泰安市岱岳区
370921,山东省,泰安市,宁阳县,山东省泰安市宁阳县
370923,山东省,泰安市,东平县,山东省泰安市东平县
370982,山东省,泰安市,新泰市,山东省泰安市新泰市
370983,山东省,泰安市,肥城市,山东省泰安市肥城市
371000,山东省,威海市,威海市,山东省威海市
371001,山东省,威海市,市辖区,山东省威海市市辖区
371002,山东省,威海市,环翠区,山东省威海市环翠区
371081,山东省,威海市,文登市,山东省威海市文登市
371082,山东省,威海市,荣成市,山东省威海市荣成市
371083,山东省,威海市,乳山市,山东省威海市乳山市
371100,山东省,日照市,日照市,山东省日照市
371101,山东省,日照市,市辖区,山东省日照市市辖区
371102,山东省,日照市,东港区,山东省日照市东港区
371121,山东省,日照市,五莲县,山东省日照市五莲县
371122,山东省,日照市,莒县,山东省日照市莒县
371200,山东省,莱芜市,莱芜市,山东省莱芜市
371201,山东省,莱芜市,市辖区,山东省莱芜市市辖区
371202,山东省,莱芜市,莱城区,山东省莱芜市莱城区
371203,山东省,莱芜市,钢城区,山东省莱芜市钢城区
371300,山东省,临沂市,临沂市,山东省临沂市
371301,山东省,临沂市,市辖区,山东省临沂市市辖区
371302,山东省,临沂市,兰山区,山东省临沂市兰山区
371311,山东省,临沂市,罗庄区,山东省临沂市罗庄区
371312,山东省,临沂市,河东区,山东省临沂市河东区
371321,山东省,临沂市,沂南县,山东省临沂市沂南县
371322,山东省,临沂市,郯城县,山东省临沂市郯城县
371323,山东省,临沂市,沂水县,山东省临沂市沂水县
371324,山东省,临沂市,苍山县,山东省临沂市苍山县
371325,山东省,临沂市,费县,山东省临沂市费县
371326,山东省,临沂市,平邑县,山东省临沂市平邑县
371327,山东省,临沂市,莒南县,山东省临沂市莒南县
371328,山东省,临沂市,蒙阴县,山东省临沂市蒙阴县
371329,山东省,临沂市,临沭县,山东省临沂市临沭县
371400,山东省,德州市,德州市,山东省德州市
371401,山东省,德州市,市辖区,山东省德州市市辖区
371402,山东省,德州市,德城区,山东省德州市德城区
371421,山东省,德州市,陵县,山东省德州市陵县
371422,山东省,德州市,宁津县,山东省德州市宁津县
371423,山东省,德州市,庆云县,山东省德州市庆云县
371424,山东省,德州市,临邑县,山东省德州市临邑县
371425,山东省,德州市,齐河县,山东省德州市齐河县
371426,山东省,德州市,平原县,山东省德州市平原县
371427,山东省,德州市,夏津县,山东省德州市夏津县
371428,山东省,德州市,武城县,山东省德州市武城县
371481,山东省,德州市,乐陵市,山东省德州市乐陵市
371482,山东省,德州市,禹城市,山东省德州市禹城市
371500,山东省,聊城市,聊城市,山东省聊城市
371501,山东省,聊城市,市辖区,山东省聊城市市辖区
371502,山东省,聊城市,东昌府区,山东省聊城市东昌府区
371521,山东省,聊城市,阳谷县,山东省聊城市阳谷县
371522,山东省,聊城市,莘县,山东省聊城市莘县
371523,山东省,聊城市,茌平县,山东省聊城市茌平县
371524,山东省,聊城市,东阿县,山东省聊城市东阿县
371525,山东省,聊城市,冠县,山东省聊城市冠县
371526,山东省,聊城市,高唐县,山东省聊城市高唐县
371581,山东省,聊城市,临清市,山东省聊城市临清市
371600,山东省,滨州市,滨州市,山东省滨州市
371601,山东省,滨州市,市辖区,山东省滨州市市辖区
371602,山东省,滨州市,滨城区,山东省滨州市滨城区
371621,山东省,滨州市,惠民县,山东省滨州市惠民县
371622,山东省,滨州市,阳信县,山东省滨州市阳信县
371623,山东省,滨州市,无棣县,山东省滨州市无棣县
371624,山东省,滨州市,沾化县,山东省滨州市沾化县
371625,山东省,滨州市,博兴县,山东省滨州市博兴县
371626,山东省,滨州市,邹平县,山东省滨州市邹平县
371700,山东省,荷泽市,荷泽市,山东省荷泽市
371701,山东省,荷泽市,市辖区,山东省荷泽市市辖区
371702,山东省,荷泽市,牡丹区,山东省荷泽市牡丹区
371721,山东省,荷泽市,曹县,山东省荷泽市曹县
371722,山东省,荷泽市,单县,山东省荷泽市单县
371723,山东省,荷泽市,成武县,山东省荷泽市成武县
371724,山东省,荷泽市,巨野县,山东省荷泽市巨野县
371725,山东省,荷泽市,郓城县,山东省荷泽市郓城县
371726,山东省,荷泽市,鄄城县,山东省荷泽市鄄城县
371727,山东省,荷泽市,定陶县,山东省荷泽市定陶县
371728,山东省,荷泽市,东明县,山东省荷泽市东明县
410000,河南省,河南省,河南省,河南省
410100,河南省,郑州市,郑州市,河南省郑州市
410101,河南省,郑州市,市辖区,河南省郑州市市辖区
410102,河南省,郑州市,中原区,河南省郑州市中原区
410103,河南省,郑州市,二七区,河南省郑州市二七区
410104,河南省,郑州市,管城回族区,河南省郑州市管城回族区
410105,河南省,郑州市,金水区,河南省郑州市金水区
410106,河南省,郑州市,上街区,河南省郑州市上街区
410108,河南省,郑州市,邙山区,河南省郑州市邙山区
410122,河南省,郑州市,中牟县,河南省郑州市中牟县
410181,河南省,郑州市,巩义市,河南省郑州市巩义市
410182,河南省,郑州市,荥阳市,河南省郑州市荥阳市
410183,河南省,郑州市,新密市,河南省郑州市新密市
410184,河南省,郑州市,新郑市,河南省郑州市新郑市
410185,河南省,郑州市,登封市,河南省郑州市登封市
410200,河南省,开封市,开封市,河南省开封市
410201,河南省,开封市,市辖区,河南省开封市市辖区
410202,河南省,开封市,龙亭区,河南省开封市龙亭区
410203,河南省,开封市,顺河回族区,河南省开封市顺河回族区
410204,河南省,开封市,鼓楼区,河南省开封市鼓楼区
410205,河南省,开封市,南关区,河南省开封市南关区
410211,河南省,开封市,郊区,河南省开封市郊区
410221,河南省,开封市,杞县,河南省开封市杞县
410222,河南省,开封市,通许县,河南省开封市通许县
410223,河南省,开封市,尉氏县,河南省开封市尉氏县
410224,河南省,开封市,开封县,河南省开封市开封县
410225,河南省,开封市,兰考县,河南省开封市兰考县
410300,河南省,洛阳市,洛阳市,河南省洛阳市
410301,河南省,洛阳市,市辖区,河南省洛阳市市辖区
410302,河南省,洛阳市,老城区,河南省洛阳市老城区
410303,河南省,洛阳市,西工区,河南省洛阳市西工区
410304,河南省,洛阳市,廛河回族区,河南省洛阳市廛河回族区
410305,河南省,洛阳市,涧西区,河南省洛阳市涧西区
410306,河南省,洛阳市,吉利区,河南省洛阳市吉利区
410307,河南省,洛阳市,洛龙区,河南省洛阳市洛龙区
410322,河南省,洛阳市,孟津县,河南省洛阳市孟津县
410323,河南省,洛阳市,新安县,河南省洛阳市新安县
410324,河南省,洛阳市,栾川县,河南省洛阳市栾川县
410325,河南省,洛阳市,嵩县,河南省洛阳市嵩县
410326,河南省,洛阳市,汝阳县,河南省洛阳市汝阳县
410327,河南省,洛阳市,宜阳县,河南省洛阳市宜阳县
410328,河南省,洛阳市,洛宁县,河南省洛阳市洛宁县
410329,河南省,洛阳市,伊川县,河南省洛阳市伊川县
410381,河南省,洛阳市,偃师市,河南省洛阳市偃师市
410400,河南省,平顶山市,平顶山市,河南省平顶山市
410401,河南省,平顶山市,市辖区,河南省平顶山市市辖区
410402,河南省,平顶山市,新华区,河南省平顶山市新华区
410403,河南省,平顶山市,卫东区,河南省平顶山市卫东区
410404,河南省,平顶山市,石龙区,河南省平顶山市石龙区
410411,河南省,平顶山市,湛河区,河南省平顶山市湛河区
410421,河南省,平顶山市,宝丰县,河南省平顶山市宝丰县
410422,河南省,平顶山市,叶县,河南省平顶山市叶县
410423,河南省,平顶山市,鲁山县,河南省平顶山市鲁山县
410425,河南省,平顶山市,郏县,河南省平顶山市郏县
410481,河南省,平顶山市,舞钢市,河南省平顶山市舞钢市
410482,河南省,平顶山市,汝州市,河南省平顶山市汝州市
410500,河南省,安阳市,安阳市,河南省安阳市
410501,河南省,安阳市,市辖区,河南省安阳市市辖区
410502,河南省,安阳市,文峰区,河南省安阳市文峰区
410503,河南省,安阳市,北关区,河南省安阳市北关区
410505,河南省,安阳市,殷都区,河南省安阳市殷都区
410506,河南省,安阳市,龙安区,河南省安阳市龙安区
410522,河南省,安阳市,安阳县,河南省安阳市安阳县
410523,河南省,安阳市,汤阴县,河南省安阳市汤阴县
410526,河南省,安阳市,滑县,河南省安阳市滑县
410527,河南省,安阳市,内黄县,河南省安阳市内黄县
410581,河南省,安阳市,林州市,河南省安阳市林州市
410600,河南省,鹤壁市,鹤壁市,河南省鹤壁市
410601,河南省,鹤壁市,市辖区,河南省鹤壁市市辖区
410602,河南省,鹤壁市,鹤山区,河南省鹤壁市鹤山区
410603,河南省,鹤壁市,山城区,河南省鹤壁市山城区
410611,河南省,鹤壁市,淇滨区,河南省鹤壁市淇滨区
410621,河南省,鹤壁市,浚县,河南省鹤壁市浚县
410622,河南省,鹤壁市,淇县,河南省鹤壁市淇县
410700,河南省,新乡市,新乡市,河南省新乡市
410701,河南省,新乡市,市辖区,河南省新乡市市辖区
410702,河南省,新乡市,红旗区,河南省新乡市红旗区
410703,河南省,新乡市,新华区,河南省新乡市新华区
410704,河南省,新乡市,北站区,河南省新乡市北站区
410711,河南省,新乡市,郊区,河南省新乡市郊区
410721,河南省,新乡市,新乡县,河南省新乡市新乡县
410724,河南省,新乡市,获嘉县,河南省新乡市获嘉县
410725,河南省,新乡市,原阳县,河南省新乡市原阳县
410726,河南省,新乡市,延津县,河南省新乡市延津县
410727,河南省,新乡市,封丘县,河南省新乡市封丘县
410728,河南省,新乡市,长垣县,河南省新乡市长垣县
410781,河南省,新乡市,卫辉市,河南省新乡市卫辉市
410782,河南省,新乡市,辉县市,河南省新乡市辉县市
410800,河南省,焦作市,焦作市,河南省焦作市
410801,河南省,焦作市,市辖区,河南省焦作市市辖区
410802,河南省,焦作市,解放区,河南省焦作市解放区
410803,河南省,焦作市,中站区,河南省焦作市中站区
410804,河南省,焦作市,马村区,河南省焦作市马村区
410811,河南省,焦作市,山阳区,河南省焦作市山阳区
410821,河南省,焦作市,修武县,河南省焦作市修武县
410822,河南省,焦作市,博爱县,河南省焦作市博爱县
410823,河南省,焦作市,武陟县,河南省焦作市武陟县
410825,河南省,焦作市,温县,河南省焦作市温县
410881,河南省,焦作市,济源市,河南省焦作市济源市
410882,河南省,焦作市,沁阳市,河南省焦作市沁阳市
410883,河南省,焦作市,孟州市,河南省焦作市孟州市
